invoice_id,vendor_id,vendor_name,vendor_address,vendor_tax_id,vendor_bank_routing,vendor_contact,department,invoice_amount,billing_code,invoice_date,approval_timestamp,approver_id,payment_status,fraud_label,signal_embedded
INV-0000130,VND-0025,Peak Associates,"8801 Commerce Blvd, Los Angeles, CA 76562",20-4117625,173574218,Daniel Johnson,HR,23527.12,HR-040,2024-01-31,2024-02-02 22:00:00,APR-501,paid,clean,
INV-0000131,VND-0045,Blue Partners,"7884 Oak Ave, Columbus, OH 64321",90-4262081,871318048,Anthony Miller,IT,2618.4,IT-007,2024-03-02,2024-03-04 13:00:00,APR-101,paid,clean,
INV-0000132,VND-0065,Vertex Corp,"6146 Enterprise Ave, Philadelphia, PA 79588",54-8138769,900942073,Charles Garcia,Operations,6846.65,OPS-023,2023-12-31,2024-01-01 11:00:00,APR-302,pending,clean,
INV-0000133,VND-0004,Lumen Corp,"4433 Main St, Columbus, OH 80284",25-7350753,184611066,Charles Jones,Operations,24450.06,OPS-022,2023-01-07,2023-01-11 17:00:00,APR-303,paid,clean,
INV-0000134,VND-0042,Metro Group,"9424 Business Dr, Atlanta, GA 81819",10-6098175,408071259,William Miller,Finance,5137.32,FIN-050,2023-08-19,2023-08-20 20:00:00,APR-601,paid,clean,
INV-0000135,VND-0047,Delta Enterprises,"2284 Enterprise Ave, Philadelphia, PA 83259",86-6323376,910943524,Thomas Anderson,Legal,15331.42,LEG-060,2023-02-19,2023-02-20 11:00:00,APR-701,pending,clean,
INV-0000136,VND-0020,Nova Technologies,"7751 Main St, Houston, TX 17944",61-6692553,959629660,Paul Johnson,Operations,1189.74,OPS-023,2023-06-27,2023-06-29 20:00:00,APR-301,paid,clean,
INV-0000137,VND-0044,Vertex Services,"4749 Tech Way, Houston, TX 40784",96-6207974,341206079,Mark Brown,Marketing,27107.51,MKT-015,2023-09-03,2023-09-06 10:00:00,APR-202,pending,clean,
INV-0000138,VND-0060,Nova Enterprises,"1829 Market St, Seattle, WA 93307",68-3566765,567600762,Michael Moore,IT,17908.56,IT-004,2024-08-04,2024-08-05 08:00:00,APR-103,paid,clean,
INV-0000139,VND-0015,Horizon Corp,"1390 Oak Ave, Columbus, OH 19071",78-3109911,237859287,Matthew Davis,IT,21545.98,IT-002,2024-02-28,2024-03-03 20:00:00,APR-103,paid,clean,
INV-0000140,VND-0055,York Technologies,"4658 Market St, Chicago, IL 20735",70-1325197,904258674,Charles Smith,Operations,2396.89,OPS-022,2024-01-10,2024-01-14 04:00:00,APR-302,pending,clean,
INV-0000141,VND-0043,Titan Systems,"7718 Enterprise Ave, Columbus, OH 98555",37-9576076,608079792,Mark Jackson,HR,4986.63,HR-040,2023-07-24,2023-07-25 17:00:00,APR-502,pending,clean,
INV-0000142,VND-0036,Zenith Partners,"4471 Commerce Blvd, Houston, TX 60140",14-8896868,338836384,William Martin,Facilities,6325.82,FAC-031,2023-01-10,2023-01-11 14:00:00,APR-401,pending,clean,
INV-0000143,VND-0014,York Associates,"109 Tech Way, Columbus, OH 12552",24-7089806,992994062,Mark Jones,HR,6641.38,HR-041,2023-01-10,2023-01-11 05:00:00,APR-501,paid,clean,
INV-0000144,VND-0040,Nova Solutions,"8618 Industrial Pkwy, Seattle, WA 66531",18-6539837,769108025,Richard Taylor,Finance,1052.57,FIN-052,2024-11-26,2024-11-28 06:00:00,APR-601,pending,clean,
INV-0000145,VND-9031,Vertex Corp,"9719 Main St, Chicago, IL 85529",15-3939212,605196410,Charles Taylor,IT,6382.35,IT-007,2024-02-09,2024-02-10 22:00:00,APR-103,paid,fraud,benfords_law_violation
INV-0000146,VND-0017,Omega Services,"4161 Industrial Pkwy, Houston, TX 54313",12-4860684,731832764,William Smith,HR,1946.35,HR-043,2023-01-28,2023-01-31 21:00:00,APR-502,pending,clean,
INV-0000147,VND-0063,Ideal Systems,"4681 Business Dr, Philadelphia, PA 11330",76-4205394,191926217,William Moore,Legal,5795.29,LEG-060,2024-02-25,2024-02-26 04:00:00,APR-701,paid,clean,
INV-0000148,VND-0024,Wave Enterprises,"2636 Industrial Pkwy, Chicago, IL 38534",17-2022698,903132646,Richard Smith,Finance,17412.22,FIN-052,2024-02-29,2024-03-04 20:00:00,APR-601,paid,clean,
INV-0000149,VND-0008,Key Solutions,"3852 Main St, Seattle, WA 62581",44-2110460,326541099,Daniel Moore,Finance,2471.13,FIN-051,2024-01-12,2024-01-16 11:00:00,APR-601,paid,clean,
INV-0000150,VND-0054,Core Technologies,"2323 Enterprise Ave, New York, NY 16590",43-7360307,451492250,William Davis,IT,9109.9,IT-005,2024-12-03,2024-12-05 14:00:00,APR-103,paid,clean,
INV-0000151,VND-9031,Vertex Corp,"9719 Main St, Chicago, IL 85529",15-3939212,605196410,Charles Taylor,IT,69170.7,IT-001,2023-11-30,2023-12-04 17:00:00,APR-103,paid,fraud,benfords_law_violation
INV-0000152,VND-0019,Rapid Group,"9455 Enterprise Ave, Miami, FL 71993",62-4194548,201281557,Robert Taylor,Marketing,1484.11,MKT-015,2024-10-27,2024-10-28 11:00:00,APR-201,paid,clean,
INV-0000153,VND-0005,Lumen Corp,"3250 Oak Ave, Los Angeles, CA 96673",39-5855124,185675980,Paul Brown,HR,1000.18,HR-041,2024-06-09,2024-06-11 17:00:00,APR-501,paid,clean,
INV-0000154,VND-0030,Vertex Associates,"5005 Oak Ave, New York, NY 44664",24-2795765,897163846,Charles Williams,IT,42183.87,IT-008,2024-08-04,2024-08-05 03:00:00,APR-103,pending,clean,
INV-0000155,VND-0051,Global Technologies,"6481 Main St, Charlotte, NC 59857",71-1098919,477698143,David Jackson,IT,2410.55,IT-003,2024-03-09,2024-03-11 14:00:00,APR-103,pending,clean,
INV-0000156,VND-0068,Lumen Group,"5052 Main St, Philadelphia, PA 26591",45-1763626,158546865,Charles Jones,Marketing,2416.02,MKT-013,2024-06-23,2024-06-26 16:00:00,APR-202,pending,clean,
INV-0000157,VND-0050,Edge Partners,"6375 Commerce Blvd, Miami, FL 18418",63-7838382,455281184,Charles Davis,Marketing,3409.65,MKT-010,2023-12-22,2023-12-24 18:00:00,APR-202,paid,clean,
INV-0000158,VND-0017,Omega Services,"4161 Industrial Pkwy, Houston, TX 54313",12-4860684,731832764,William Smith,HR,1232.44,HR-040,2023-07-16,2023-07-19 03:00:00,APR-502,paid,clean,
INV-0000159,VND-0027,Key Consulting,"3446 Tech Way, Miami, FL 44814",60-3195773,821221887,Matthew Jones,HR,41332.91,HR-043,2023-05-14,2023-05-15 09:00:00,APR-501,paid,clean,
INV-0000160,VND-0004,Lumen Corp,"4433 Main St, Columbus, OH 80284",25-7350753,184611066,Charles Jones,Operations,35284.6,OPS-020,2024-10-07,2024-10-10 04:00:00,APR-302,pending,clean,
INV-0000161,VND-0043,Titan Systems,"7718 Enterprise Ave, Columbus, OH 98555",37-9576076,608079792,Mark Jackson,HR,4000.01,HR-042,2023-03-26,2023-03-27 06:00:00,APR-501,paid,clean,
INV-0000162,VND-0066,Omega Consulting,"5123 Business Dr, Miami, FL 25814",34-6294016,228370927,Anthony Wilson,Finance,41168.7,FIN-050,2023-04-08,2023-04-10 10:00:00,APR-601,paid,clean,
INV-0000163,VND-0021,Global Associates,"7450 Commerce Blvd, Atlanta, GA 34050",45-8761611,368227631,Paul Johnson,Marketing,753.67,MKT-015,2023-05-07,2023-05-11 09:00:00,APR-202,paid,clean,
INV-0000164,VND-9020,Union Group,"4452 Commerce Blvd, Houston, TX 17816",31-6160869,738923667,Anthony Martin,IT,12527.52,IT-002,2024-06-04,2024-06-08 03:00:00,APR-101,paid,fraud,new_vendor_ramp
INV-0000165,VND-0035,Nova Corp,"2632 Industrial Pkwy, New York, NY 33206",62-1415846,292587044,Anthony Garcia,HR,27108.37,HR-042,2023-07-21,2023-07-23 13:00:00,APR-501,pending,clean,
INV-0000166,VND-0024,Wave Enterprises,"2636 Industrial Pkwy, Chicago, IL 38534",17-2022698,903132646,Richard Smith,Finance,8322.89,FIN-051,2023-07-31,2023-08-02 03:00:00,APR-601,pending,clean,
INV-0000167,VND-0068,Lumen Group,"5052 Main St, Philadelphia, PA 26591",45-1763626,158546865,Charles Jones,Marketing,1643.16,MKT-015,2023-08-06,2023-08-10 07:00:00,APR-201,paid,clean,
INV-0000168,VND-0024,Wave Enterprises,"2636 Industrial Pkwy, Chicago, IL 38534",17-2022698,903132646,Richard Smith,Finance,785.45,FIN-051,2024-11-29,2024-12-02 18:00:00,APR-601,paid,clean,
INV-0000169,VND-0016,Ideal Associates,"7032 Industrial Pkwy, Philadelphia, PA 36365",49-7693979,821218382,Matthew Garcia,Marketing,13149.01,MKT-012,2023-02-22,2023-02-25 08:00:00,APR-201,pending,clean,
INV-0000170,VND-0041,Jasper Associates,"5167 Market St, Seattle, WA 62743",99-5960271,695295870,Michael Brown,Finance,862.87,FIN-052,2023-12-24,2023-12-25 05:00:00,APR-601,paid,clean,
INV-0000171,VND-0013,Ideal Associates,"3027 Oak Ave, Chicago, IL 93748",74-4337174,264109919,Richard Jackson,Finance,10506.06,FIN-050,2024-06-12,2024-06-16 20:00:00,APR-601,paid,clean,
INV-0000172,VND-0056,Union Services,"759 Main St, Miami, FL 36130",12-3556551,356135680,Michael Davis,Marketing,16215.97,MKT-015,2023-07-02,2023-07-06 06:00:00,APR-202,paid,clean,
INV-0000173,VND-0065,Vertex Corp,"6146 Enterprise Ave, Philadelphia, PA 79588",54-8138769,900942073,Charles Garcia,Operations,751.51,OPS-022,2024-06-06,2024-06-07 01:00:00,APR-303,pending,clean,
INV-0000174,VND-0006,Ideal Enterprises,"6077 Commerce Blvd, Seattle, WA 56566",36-5479144,853573823,Matthew Taylor,Facilities,5012.5,FAC-032,2024-04-21,2024-04-24 09:00:00,APR-401,paid,clean,
INV-0000175,VND-0017,Omega Services,"4161 Industrial Pkwy, Houston, TX 54313",12-4860684,731832764,William Smith,HR,1763.44,HR-042,2023-01-22,2023-01-24 08:00:00,APR-502,paid,clean,
INV-0000176,VND-0013,Ideal Associates,"3027 Oak Ave, Chicago, IL 93748",74-4337174,264109919,Richard Jackson,Finance,4642.89,FIN-051,2024-06-05,2024-06-09 12:00:00,APR-601,paid,clean,
INV-0000177,VND-0010,Summit Technologies,"9660 Market St, Seattle, WA 38746",27-9548432,629908599,Robert Jackson,Finance,15398.01,FIN-050,2023-06-08,2023-06-10 19:00:00,APR-601,pending,clean,
INV-0000178,VND-0060,Nova Enterprises,"1829 Market St, Seattle, WA 93307",68-3566765,567600762,Michael Moore,IT,7167.62,IT-003,2024-05-08,2024-05-10 14:00:00,APR-103,paid,clean,
INV-0000179,VND-0026,Horizon Technologies,"2064 Industrial Pkwy, Charlotte, NC 87924",15-2375453,550139320,Matthew Anderson,Legal,12343.11,LEG-060,2024-09-09,2024-09-11 10:00:00,APR-701,pending,clean,
INV-0000180,VND-0045,Blue Partners,"7884 Oak Ave, Columbus, OH 64321",90-4262081,871318048,Anthony Miller,IT,1140.24,IT-005,2023-02-24,2023-02-27 08:00:00,APR-101,paid,clean,
INV-0000181,VND-0036,Zenith Partners,"4471 Commerce Blvd, Houston, TX 60140",14-8896868,338836384,William Martin,Facilities,686.48,FAC-031,2023-11-23,2023-11-25 20:00:00,APR-401,paid,clean,
INV-0000182,VND-0003,Apex Group,"7024 Tech Way, Chicago, IL 30379",37-6647119,209747451,Robert Miller,Legal,6701.6,LEG-060,2023-03-28,2023-03-31 23:00:00,APR-701,paid,clean,
INV-0000183,VND-0058,Summit Solutions,"5211 Market St, Atlanta, GA 35995",19-5074336,209415691,Anthony Jackson,IT,21727.67,IT-008,2023-08-14,2023-08-16 11:00:00,APR-102,pending,clean,
INV-0000184,VND-0019,Rapid Group,"9455 Enterprise Ave, Miami, FL 71993",62-4194548,201281557,Robert Taylor,Marketing,34726.13,MKT-015,2023-03-05,2023-03-06 09:00:00,APR-201,paid,clean,
INV-0000185,VND-0006,Ideal Enterprises,"6077 Commerce Blvd, Seattle, WA 56566",36-5479144,853573823,Matthew Taylor,Facilities,19839.37,FAC-030,2024-03-07,2024-03-11 05:00:00,APR-401,paid,clean,
INV-0000186,VND-0026,Horizon Technologies,"2064 Industrial Pkwy, Charlotte, NC 87924",15-2375453,550139320,Matthew Anderson,Legal,15173.04,LEG-062,2024-12-31,2025-01-05 00:00:00,APR-701,pending,clean,
INV-0000187,VND-0031,Titan Partners,"5717 Industrial Pkwy, Chicago, IL 76244",72-5213115,154544899,Robert Taylor,Operations,25625.45,OPS-022,2023-12-25,2023-12-28 22:00:00,APR-302,paid,clean,
INV-0000188,VND-0042,Metro Group,"9424 Business Dr, Atlanta, GA 81819",10-6098175,408071259,William Miller,Finance,1614.52,FIN-050,2023-01-02,2023-01-03 14:00:00,APR-601,paid,clean,
INV-0000189,VND-0012,Apex Services,"8897 Business Dr, Seattle, WA 24621",47-8294150,269820594,Thomas Smith,HR,30111.56,HR-043,2024-01-15,2024-01-16 20:00:00,APR-502,paid,clean,
INV-0000190,VND-0034,Blue Consulting,"6074 Main St, Seattle, WA 37535",97-5186414,816114302,Robert Garcia,Marketing,965.5,MKT-013,2024-02-15,2024-02-17 09:00:00,APR-202,pending,clean,
INV-0000191,VND-0053,Vertex Technologies,"2804 Enterprise Ave, New York, NY 91560",78-1452421,523076025,Daniel Anderson,Finance,706.49,FIN-050,2024-02-09,2024-02-11 19:00:00,APR-601,pending,clean,
INV-0000192,VND-0034,Blue Consulting,"6074 Main St, Seattle, WA 37535",97-5186414,816114302,Robert Garcia,Marketing,9999.05,MKT-011,2023-02-12,2023-02-16 14:00:00,APR-202,paid,clean,
INV-0000193,VND-0049,Peak Partners,"4599 Enterprise Ave, Houston, TX 47450",40-5558623,460613550,Richard Wilson,HR,11997.84,HR-040,2024-04-19,2024-04-20 16:00:00,APR-502,paid,clean,
INV-0000194,VND-0015,Horizon Corp,"1390 Oak Ave, Columbus, OH 19071",78-3109911,237859287,Matthew Davis,IT,14175.47,IT-006,2023-02-20,2023-02-24 15:00:00,APR-102,paid,clean,
INV-0000195,VND-0002,Global Partners,"8379 Main St, Philadelphia, PA 36062",93-8038374,336696312,Thomas Anderson,IT,14709.15,IT-005,2023-07-14,2023-07-15 13:00:00,APR-101,pending,clean,
INV-0000196,VND-0048,Nova Associates,"7405 Commerce Blvd, Columbus, OH 68991",43-5147994,784683755,David Jackson,HR,7949.9,HR-042,2023-01-08,2023-01-11 19:00:00,APR-501,pending,clean,
INV-0000197,VND-0002,Global Partners,"8379 Main St, Philadelphia, PA 36062",93-8038374,336696312,Thomas Anderson,IT,537.91,IT-006,2023-05-20,2023-05-24 01:00:00,APR-102,pending,clean,
INV-0000198,VND-0052,Nova Associates,"9047 Industrial Pkwy, Columbus, OH 38760",44-8312114,621454127,James Miller,Legal,1049.78,LEG-060,2024-01-19,2024-01-20 18:00:00,APR-701,pending,clean,
INV-0000199,VND-0053,Vertex Technologies,"2804 Enterprise Ave, New York, NY 91560",78-1452421,523076025,Daniel Anderson,Finance,20901.45,FIN-052,2023-02-13,2023-02-15 19:00:00,APR-601,paid,clean,
INV-0000200,VND-0004,Lumen Corp,"4433 Main St, Columbus, OH 80284",25-7350753,184611066,Charles Jones,Operations,4478.36,OPS-020,2023-11-19,2023-11-22 07:00:00,APR-301,pending,clean,
INV-0000201,VND-0023,Fox Technologies,"135 Market St, Chicago, IL 69638",46-8096887,847959430,Anthony Jackson,IT,1548.94,IT-002,2023-09-10,2023-09-12 08:00:00,APR-101,paid,clean,
INV-0000202,VND-0038,Quest Technologies,"8885 Tech Way, Los Angeles, CA 25118",43-3995870,723403479,David Smith,Finance,814.34,FIN-052,2023-02-25,2023-03-01 05:00:00,APR-601,pending,clean,
INV-0000203,VND-0003,Apex Group,"7024 Tech Way, Chicago, IL 30379",37-6647119,209747451,Robert Miller,Legal,2519.47,LEG-062,2023-11-15,2023-11-17 04:00:00,APR-701,pending,clean,
INV-0000204,VND-0039,Nova Systems,"5239 Market St, Charlotte, NC 77033",24-7462506,719106699,William Jones,HR,1084.68,HR-043,2024-04-02,2024-04-06 03:00:00,APR-501,pending,clean,
INV-0000205,VND-0043,Titan Systems,"7718 Enterprise Ave, Columbus, OH 98555",37-9576076,608079792,Mark Jackson,HR,5407.55,HR-042,2024-08-17,2024-08-18 12:00:00,APR-502,pending,clean,
INV-0000206,VND-0058,Summit Solutions,"5211 Market St, Atlanta, GA 35995",19-5074336,209415691,Anthony Jackson,IT,24162.18,IT-003,2024-07-06,2024-07-08 19:00:00,APR-101,paid,clean,
INV-0000207,VND-0019,Rapid Group,"9455 Enterprise Ave, Miami, FL 71993",62-4194548,201281557,Robert Taylor,Marketing,1483.76,MKT-015,2024-04-22,2024-04-27 00:00:00,APR-201,paid,clean,
INV-0000208,VND-0023,Fox Technologies,"135 Market St, Chicago, IL 69638",46-8096887,847959430,Anthony Jackson,IT,541.8,IT-002,2024-02-08,2024-02-11 21:00:00,APR-103,paid,clean,
INV-0000209,VND-0011,Delta Group,"2721 Market St, Charlotte, NC 18326",59-7402509,739830322,Thomas Wilson,Legal,3490.13,LEG-062,2023-12-15,2023-12-17 05:00:00,APR-701,pending,clean,
INV-0000210,VND-0062,Omega Partners,"7713 Market St, Seattle, WA 13761",73-6452832,295249057,Thomas Brown,Operations,32184.52,OPS-023,2023-01-29,2023-01-31 02:00:00,APR-301,paid,clean,
INV-0000211,VND-0016,Ideal Associates,"7032 Industrial Pkwy, Philadelphia, PA 36365",49-7693979,821218382,Matthew Garcia,Marketing,4515.72,MKT-013,2024-03-07,2024-03-09 17:00:00,APR-201,pending,clean,
INV-0000212,VND-0065,Vertex Corp,"6146 Enterprise Ave, Philadelphia, PA 79588",54-8138769,900942073,Charles Garcia,Operations,17672.9,OPS-023,2024-03-01,2024-03-04 08:00:00,APR-303,paid,clean,
INV-0000213,VND-0014,York Associates,"109 Tech Way, Columbus, OH 12552",24-7089806,992994062,Mark Jones,HR,2904.54,HR-042,2024-12-06,2024-12-08 19:00:00,APR-501,paid,clean,
INV-0000214,VND-0033,Rapid Solutions,"1932 Oak Ave, New York, NY 81511",14-7194416,725464884,Charles Williams,Facilities,582.77,FAC-030,2023-07-17,2023-07-21 04:00:00,APR-401,pending,clean,
INV-0000215,VND-0045,Blue Partners,"7884 Oak Ave, Columbus, OH 64321",90-4262081,871318048,Anthony Miller,IT,5170.52,IT-001,2023-01-27,2023-01-31 10:00:00,APR-102,pending,clean,
INV-0000216,VND-0058,Summit Solutions,"5211 Market St, Atlanta, GA 35995",19-5074336,209415691,Anthony Jackson,IT,35077.28,IT-001,2024-04-24,2024-04-26 22:00:00,APR-101,pending,clean,
INV-0000217,VND-0001,Delta Solutions,"4606 Industrial Pkwy, Miami, FL 28289",23-2458591,734036506,Joseph Smith,Finance,1550.0,FIN-051,2023-02-21,2023-02-24 16:00:00,APR-601,pending,clean,
INV-0000218,VND-0070,Peak Services,"1170 Market St, Columbus, OH 19710",83-1899411,262915636,Michael Jackson,Operations,9069.2,OPS-022,2024-09-19,2024-09-20 23:00:00,APR-303,pending,clean,
INV-0000219,VND-0070,Peak Services,"1170 Market St, Columbus, OH 19710",83-1899411,262915636,Michael Jackson,Operations,2978.55,OPS-022,2024-12-27,2024-12-28 12:00:00,APR-303,paid,clean,
INV-0000220,VND-0029,Lumen Services,"4102 Tech Way, Chicago, IL 30676",66-6075395,756783995,Mark Taylor,Marketing,2496.91,MKT-012,2024-04-01,2024-04-05 05:00:00,APR-201,pending,clean,
INV-0000221,VND-0056,Union Services,"759 Main St, Miami, FL 36130",12-3556551,356135680,Michael Davis,Marketing,25184.44,MKT-011,2023-10-13,2023-10-16 04:00:00,APR-201,paid,clean,
INV-0000222,VND-0037,Jasper Partners,"3752 Main St, Miami, FL 62227",52-5674183,174539964,Mark Jones,Operations,4786.97,OPS-022,2023-07-02,2023-07-03 15:00:00,APR-303,pending,clean,
INV-0000223,VND-0040,Nova Solutions,"8618 Industrial Pkwy, Seattle, WA 66531",18-6539837,769108025,Richard Taylor,Finance,26103.25,FIN-052,2024-02-04,2024-02-07 01:00:00,APR-601,paid,clean,
INV-0000224,VND-0061,Ideal Corp,"8917 Enterprise Ave, Columbus, OH 67091",85-5502929,446071904,Paul Brown,Finance,637.03,FIN-051,2024-07-15,2024-07-16 13:00:00,APR-601,paid,clean,
INV-0000225,VND-0064,Rapid Partners,"7900 Enterprise Ave, Columbus, OH 12260",21-5936453,337937327,Joseph Moore,Facilities,1945.41,FAC-033,2024-11-14,2024-11-15 08:00:00,APR-401,paid,clean,
INV-0000226,VND-0010,Summit Technologies,"9660 Market St, Seattle, WA 38746",27-9548432,629908599,Robert Jackson,Finance,2033.88,FIN-051,2024-04-11,2024-04-14 23:00:00,APR-601,paid,clean,
INV-0000227,VND-0065,Vertex Corp,"6146 Enterprise Ave, Philadelphia, PA 79588",54-8138769,900942073,Charles Garcia,Operations,3049.44,OPS-022,2024-07-03,2024-07-07 04:00:00,APR-302,paid,clean,
INV-0000228,VND-0045,Blue Partners,"7884 Oak Ave, Columbus, OH 64321",90-4262081,871318048,Anthony Miller,IT,20660.25,IT-003,2023-01-09,2023-01-12 03:00:00,APR-103,paid,clean,
INV-0000229,VND-0060,Nova Enterprises,"1829 Market St, Seattle, WA 93307",68-3566765,567600762,Michael Moore,IT,9688.48,IT-001,2023-05-31,2023-06-03 14:00:00,APR-102,paid,clean,
INV-0000230,VND-0028,York Services,"252 Enterprise Ave, Charlotte, NC 83792",22-2229110,677280546,William Wilson,Operations,32376.82,OPS-023,2024-02-23,2024-02-26 19:00:00,APR-303,pending,clean,
INV-0000231,VND-0056,Union Services,"759 Main St, Miami, FL 36130",12-3556551,356135680,Michael Davis,Marketing,1838.27,MKT-010,2023-12-21,2023-12-25 23:00:00,APR-202,pending,clean,
INV-0000232,VND-0065,Vertex Corp,"6146 Enterprise Ave, Philadelphia, PA 79588",54-8138769,900942073,Charles Garcia,Operations,37023.13,OPS-023,2023-09-22,2023-09-24 20:00:00,APR-303,pending,clean,
INV-0000233,VND-0017,Omega Services,"4161 Industrial Pkwy, Houston, TX 54313",12-4860684,731832764,William Smith,HR,867.08,HR-040,2023-06-22,2023-06-23 04:00:00,APR-502,pending,clean,
INV-0000234,VND-0064,Rapid Partners,"7900 Enterprise Ave, Columbus, OH 12260",21-5936453,337937327,Joseph Moore,Facilities,664.05,FAC-030,2023-07-22,2023-07-23 09:00:00,APR-401,paid,clean,
INV-0000235,VND-0039,Nova Systems,"5239 Market St, Charlotte, NC 77033",24-7462506,719106699,William Jones,HR,14896.77,HR-043,2024-03-11,2024-03-15 05:00:00,APR-501,paid,clean,
INV-0000236,VND-0036,Zenith Partners,"4471 Commerce Blvd, Houston, TX 60140",14-8896868,338836384,William Martin,Facilities,40586.52,FAC-033,2023-04-17,2023-04-19 03:00:00,APR-401,paid,clean,
INV-0000237,VND-0031,Titan Partners,"5717 Industrial Pkwy, Chicago, IL 76244",72-5213115,154544899,Robert Taylor,Operations,554.39,OPS-021,2023-06-09,2023-06-12 15:00:00,APR-301,pending,clean,
INV-0000238,VND-0015,Horizon Corp,"1390 Oak Ave, Columbus, OH 19071",78-3109911,237859287,Matthew Davis,IT,641.62,IT-007,2024-06-28,2024-07-01 14:00:00,APR-103,paid,clean,
INV-0000239,VND-0059,Vertex Corp,"2083 Main St, Seattle, WA 79827",64-7217147,174041730,Charles Taylor,Legal,1958.88,LEG-060,2024-08-07,2024-08-08 18:00:00,APR-701,pending,clean,
INV-0000240,VND-0045,Blue Partners,"7884 Oak Ave, Columbus, OH 64321",90-4262081,871318048,Anthony Miller,IT,5906.46,IT-001,2024-05-03,2024-05-05 16:00:00,APR-101,pending,clean,
INV-0000241,VND-0064,Rapid Partners,"7900 Enterprise Ave, Columbus, OH 12260",21-5936453,337937327,Joseph Moore,Facilities,32527.77,FAC-033,2023-12-31,2024-01-04 11:00:00,APR-401,pending,clean,
