transaction_id,customer_id,order_amount,discount_code,discount_amount,transaction_status,refund_amount,refunded_at,dispute_status,dispute_reason,dispute_filed_at,delivered_at,created_at,ip_address,device_fingerprint,card_fingerprint,card_bin,card_last4,shipping_address,billing_address,avs_result,product_category,traffic_source,affiliate_id,fraud_label,signal_embedded
TXN-00000095,CUST-000962,89.08,,0.0,succeeded,0.0,,,,,2024-05-11 01:17:00,2024-05-07 01:17:00,234.207.171.64,DEV-217383,CARD-3801604,450000,5623,"755 Elm St, New York, CA","676 Park Blvd, San Diego, NY",Y,Books,organic,,clean,
TXN-00000096,CUST-000644,278.26,,0.0,succeeded,0.0,,,,,2024-08-25 02:41:00,2024-08-20 02:41:00,188.12.93.188,DEV-362536,CARD-5828070,378282,9426,"9229 Cedar Ln, Phoenix, WA","1863 Elm St, San Antonio, CA",Y,Sports,paid_social,,clean,
TXN-00000097,CUST-001294,795.17,,0.0,succeeded,0.0,,,,,2024-05-16 01:58:00,2024-05-13 01:58:00,242.15.82.62,DEV-160642,CARD-5550932,601100,8257,"6115 Main St, Dallas, NY","3356 Park Blvd, New York, IL",Y,Beauty,paid_social,,clean,
TXN-00000098,CUST-001848,759.55,,0.0,succeeded,0.0,,,,,2024-05-06 23:17:00,2024-05-03 23:17:00,228.2.81.165,DEV-454291,CARD-6057140,601100,2741,"7341 Main St, San Antonio, FL","7014 Main St, San Jose, WA",Y,Garden,email,,clean,
TXN-00000099,CUST-000002,329.75,,0.0,succeeded,0.0,,,,,2024-06-24 13:37:00,2024-06-18 13:37:00,131.164.208.176,DEV-183150,CARD-4061051,601100,8858,"3320 Park Blvd, San Jose, FL","2138 Elm St, Dallas, GA",Y,Toys,organic,,clean,
TXN-00000100,CUST-001903,100.04,,0.0,succeeded,0.0,,,,,2024-03-10 12:51:00,2024-03-08 12:51:00,158.162.106.15,DEV-206341,CARD-9097662,512345,1263,"2771 Elm St, San Jose, TX","8560 Park Blvd, San Antonio, GA",Y,Electronics,organic,,clean,
TXN-00000101,CUST-000883,15.14,,0.0,succeeded,0.0,,,,,2024-07-07 10:58:00,2024-07-01 10:58:00,84.80.154.62,DEV-921059,CARD-8966184,601100,2089,"3220 Main St, San Antonio, TX","7474 Main St, Chicago, CA",Y,Beauty,paid_social,,clean,
TXN-00000102,CUST-001602,235.7,,0.0,succeeded,0.0,,,,,2024-07-08 10:36:00,2024-07-02 10:36:00,48.128.10.66,DEV-982699,CARD-5478182,522222,7006,"1048 Oak Ave, New York, NY","129 Oak Ave, Los Angeles, GA",Y,Toys,organic,,clean,
TXN-00000103,CUST-001727,306.32,,0.0,succeeded,0.0,,,,,2024-03-14 09:29:00,2024-03-09 09:29:00,141.14.204.165,DEV-894305,CARD-5485899,370000,7633,"1075 Oak Ave, San Jose, CA","6235 Elm St, Houston, WA",Y,Home,organic,,clean,
TXN-00000104,CUST-001371,652.46,,0.0,succeeded,0.0,,,,,2024-05-06 01:47:00,2024-05-03 01:47:00,57.81.57.223,DEV-623958,CARD-6341975,370000,9474,"4304 Cedar Ln, Chicago, NY","5912 Elm St, San Antonio, GA",A,Toys,paid_social,,clean,
TXN-00000105,CUST-CT01,0.16,,0.0,succeeded,0.0,,,,,,2024-08-16 03:07:00,188.191.158.65,DEV-629321,CARD-2243560,522222,7904,"6067 Elm St, Philadelphia, TX","3553 Cedar Ln, Phoenix, IL",Y,,direct,,fraud,card_testing
TXN-00000106,CUST-001664,508.97,,0.0,succeeded,0.0,,,,,2024-07-21 09:40:00,2024-07-14 09:40:00,185.19.223.18,DEV-694269,CARD-8763569,601100,3074,"6437 Oak Ave, Houston, TX","4223 Elm St, New York, IL",N,Automotive,paid_social,,clean,
TXN-00000107,CUST-000236,244.25,,0.0,succeeded,0.0,,,,,2024-03-16 10:51:00,2024-03-12 10:51:00,2.219.73.168,DEV-383899,CARD-6586661,370000,5117,"7215 Oak Ave, New York, IL","7030 Elm St, New York, CA",A,Toys,paid_social,,clean,
TXN-00000108,CUST-001888,668.42,,0.0,succeeded,0.0,,,,,2024-10-22 23:52:00,2024-10-15 23:52:00,230.25.71.183,DEV-583493,CARD-6378893,411111,6785,"3880 Oak Ave, Chicago, FL","5850 Cedar Ln, New York, GA",Y,Electronics,organic,,clean,
TXN-00000109,CUST-001663,465.24,,0.0,succeeded,0.0,,,,,2024-12-09 21:53:00,2024-12-04 21:53:00,100.87.133.9,DEV-224998,CARD-8028541,411111,5545,"8224 Park Blvd, Dallas, GA","3048 Main St, Chicago, TX",Y,Garden,email,,clean,
TXN-00000110,CUST-000769,419.05,,0.0,succeeded,0.0,,,,,2024-11-15 10:09:00,2024-11-11 10:09:00,226.160.11.49,DEV-764497,CARD-4328859,512345,6148,"9659 Park Blvd, Philadelphia, FL","9457 Park Blvd, Philadelphia, NY",N,Toys,email,,clean,
TXN-00000111,CUST-001012,557.42,,0.0,succeeded,0.0,,,,,2024-07-27 23:56:00,2024-07-25 23:56:00,167.112.12.144,DEV-868691,CARD-9589091,378282,2930,"6500 Park Blvd, Houston, WA","4938 Main St, Houston, GA",Y,Sports,affiliate_001,,clean,
TXN-00000112,CUST-BA040,1.0,,0.0,failed,0.0,,,,,,2024-08-22 15:29:00,53.37.134.204,DEV-571529,CARD-6136915,555500,5907,"2470 Elm St, Chicago, FL","2826 Main St, New York, GA",N,,direct,,fraud,bin_attack
TXN-00000113,CUST-000379,619.89,,0.0,succeeded,0.0,,,,,2024-11-12 09:05:00,2024-11-10 09:05:00,43.48.255.214,DEV-185555,CARD-2211503,512345,8904,"2349 Oak Ave, San Diego, GA","4276 Cedar Ln, Phoenix, FL",Z,Electronics,affiliate_001,,clean,
TXN-00000114,CUST-001923,630.55,,0.0,succeeded,0.0,,,,,2024-09-18 22:53:00,2024-09-16 22:53:00,26.141.12.5,DEV-260265,CARD-4237134,522222,3741,"7093 Main St, San Jose, OH","9514 Park Blvd, Chicago, IL",Y,Food,affiliate_001,,clean,
TXN-00000115,CUST-000524,179.49,,0.0,succeeded,0.0,,,,,2024-09-02 20:37:00,2024-08-28 20:37:00,221.137.142.203,DEV-408899,CARD-8723632,512345,2191,"3292 Elm St, San Diego, IL","1742 Cedar Ln, San Jose, GA",Y,Sports,email,,clean,
TXN-00000116,CUST-000540,345.83,,0.0,succeeded,0.0,,,,,2024-08-18 17:24:00,2024-08-13 17:24:00,53.152.249.134,DEV-921578,CARD-6305268,450000,5827,"5197 Elm St, New York, NY","7151 Main St, Philadelphia, IL",Z,Apparel,affiliate_001,,clean,
TXN-00000117,CUST-000473,53.86,,0.0,succeeded,0.0,,,,,2024-05-28 11:39:00,2024-05-23 11:39:00,35.220.146.179,DEV-777999,CARD-3150671,370000,4322,"5997 Elm St, Los Angeles, TX","8848 Main St, San Diego, IL",N,Food,organic,,clean,
TXN-00000118,CUST-000173,733.52,,0.0,succeeded,0.0,,,,,2024-08-07 23:40:00,2024-08-03 23:40:00,156.154.152.119,DEV-870608,CARD-7612747,370000,9499,"4389 Main St, Los Angeles, GA","7356 Elm St, Chicago, CA",A,Toys,affiliate_001,,clean,
TXN-00000119,CUST-000615,571.13,,0.0,succeeded,0.0,,,,,2024-07-04 01:57:00,2024-06-27 01:57:00,29.77.154.59,DEV-381059,CARD-6593776,411111,5609,"7714 Main St, San Diego, CA","6763 Elm St, Dallas, CA",A,Garden,paid_social,,clean,
TXN-00000120,CUST-000819,614.8,,0.0,succeeded,0.0,,,,,2024-01-26 20:35:00,2024-01-23 20:35:00,106.229.162.200,DEV-795664,CARD-9266868,370000,3970,"3026 Main St, Philadelphia, FL","2271 Park Blvd, Los Angeles, FL",A,Books,email,,clean,
TXN-00000121,CUST-000518,795.68,,0.0,succeeded,0.0,,,,,2024-06-28 14:40:00,2024-06-26 14:40:00,38.192.141.150,DEV-295088,CARD-9847211,601100,1726,"6440 Elm St, Philadelphia, IL","6576 Park Blvd, Houston, WA",Y,Home,email,,clean,
TXN-00000122,CUST-RT000,337.0,,0.0,succeeded,0.0,,,,,2024-11-11 09:03:00,2024-11-09 09:03:00,4.66.138.152,DEV-830187,CARD-5057126,378282,3860,"7586 Elm St, Dallas, TX","2529 Oak Ave, San Diego, IL",Y,Apparel,organic,,clean,
TXN-00000123,CUST-000056,736.43,,0.0,succeeded,0.0,,,,,2024-11-07 19:02:00,2024-11-01 19:02:00,176.69.104.95,DEV-903209,CARD-2143645,400000,8663,"7066 Main St, Los Angeles, WA","7438 Elm St, San Diego, IL",A,Apparel,affiliate_001,,clean,
TXN-00000124,CUST-000605,74.82,,0.0,succeeded,0.0,,,,,2024-02-22 16:10:00,2024-02-19 16:10:00,37.23.214.178,DEV-542966,CARD-1590153,341111,7126,"5693 Oak Ave, San Jose, IL","479 Park Blvd, Dallas, IL",Z,Books,organic,,clean,
TXN-00000125,CUST-000406,637.74,,0.0,succeeded,0.0,,,,,2024-07-21 13:02:00,2024-07-14 13:02:00,244.165.181.79,DEV-639721,CARD-7158911,450000,9158,"4837 Cedar Ln, San Antonio, IL","8485 Elm St, Chicago, IL",Y,Home,affiliate_001,,clean,
TXN-00000126,CUST-001710,387.52,,0.0,succeeded,0.0,,,,,2024-08-20 23:49:00,2024-08-14 23:49:00,239.230.192.112,DEV-974813,CARD-5936562,522222,6205,"3330 Elm St, San Antonio, NY","7275 Oak Ave, Dallas, WA",N,Apparel,organic,,clean,
TXN-00000127,CUST-001262,590.08,,0.0,succeeded,0.0,,,,,2024-07-05 15:23:00,2024-07-03 15:23:00,39.153.183.172,DEV-619033,CARD-2687817,411111,1873,"6579 Cedar Ln, San Antonio, IL","3611 Cedar Ln, San Diego, FL",N,Electronics,paid_social,,clean,
TXN-00000128,CUST-001077,470.34,,0.0,succeeded,0.0,,,,,2024-04-18 05:07:00,2024-04-15 05:07:00,107.105.141.24,DEV-818714,CARD-1124644,512345,2996,"9220 Cedar Ln, San Jose, WA","6238 Elm St, Philadelphia, NY",N,Sports,email,,clean,
TXN-00000129,CUST-000247,648.91,,0.0,succeeded,0.0,,,,,2024-01-09 11:13:00,2024-01-06 11:13:00,60.201.97.122,DEV-616818,CARD-6802892,450000,2645,"1661 Elm St, New York, CA","544 Cedar Ln, Houston, TX",Z,Apparel,paid_social,,clean,
TXN-00000130,CUST-000542,64.35,,0.0,succeeded,0.0,,,,,2024-09-09 09:52:00,2024-09-04 09:52:00,124.160.40.41,DEV-928785,CARD-1934416,450000,6507,"9807 Park Blvd, Dallas, NY","2424 Cedar Ln, Houston, GA",Y,Food,organic,,clean,
TXN-00000131,CUST-000851,796.48,,0.0,succeeded,0.0,,,,,2024-05-21 08:19:00,2024-05-16 08:19:00,206.164.66.174,DEV-177960,CARD-9975913,400000,4079,"4113 Park Blvd, New York, TX","3407 Elm St, Dallas, FL",N,Automotive,organic,,clean,
TXN-00000132,CUST-001897,686.91,,0.0,succeeded,0.0,,,,,2024-03-05 09:12:00,2024-03-03 09:12:00,81.105.238.142,DEV-845770,CARD-4753382,378282,9937,"2311 Cedar Ln, Houston, NY","7043 Park Blvd, San Diego, CA",Y,Books,affiliate_001,,clean,
TXN-00000133,CUST-001085,72.17,,0.0,succeeded,0.0,,,,,2024-11-30 01:53:00,2024-11-24 01:53:00,214.202.6.247,DEV-728649,CARD-4088286,450000,2225,"9548 Elm St, San Diego, FL","3482 Park Blvd, Los Angeles, TX",Y,Automotive,affiliate_001,,clean,
TXN-00000134,CUST-001415,412.27,,0.0,succeeded,0.0,,,,,2024-02-29 06:54:00,2024-02-27 06:54:00,125.40.160.238,DEV-190041,CARD-6777020,601100,9725,"7102 Cedar Ln, Philadelphia, CA","1430 Main St, San Antonio, WA",A,Electronics,email,,clean,
TXN-00000135,CUST-000591,143.68,,0.0,succeeded,0.0,,,,,2024-05-19 10:06:00,2024-05-12 10:06:00,90.82.208.108,DEV-879802,CARD-9649891,411111,9370,"2004 Main St, Phoenix, WA","4206 Main St, Phoenix, IL",Y,Beauty,paid_social,,clean,
TXN-00000136,CUST-001119,139.5,,0.0,succeeded,0.0,,,,,2024-03-10 21:28:00,2024-03-07 21:28:00,183.133.13.15,DEV-578888,CARD-5513276,400000,3894,"1412 Main St, Houston, FL","1791 Cedar Ln, San Diego, TX",Y,Sports,paid_social,,clean,
TXN-00000137,CUST-000079,46.81,,0.0,succeeded,0.0,,,,,2024-07-06 02:28:00,2024-06-29 02:28:00,231.74.40.126,DEV-725993,CARD-4268695,522222,4799,"709 Oak Ave, Philadelphia, FL","9685 Park Blvd, New York, CA",Y,Garden,paid_social,,clean,
TXN-00000138,CUST-001716,10.38,,0.0,succeeded,0.0,,,,,2024-01-25 09:21:00,2024-01-18 09:21:00,2.254.244.135,DEV-510302,CARD-4058226,370000,7530,"6741 Park Blvd, Houston, GA","7979 Main St, San Diego, CA",Y,Apparel,paid_social,,clean,
TXN-00000139,CUST-000591,746.76,,0.0,succeeded,0.0,,,,,2024-11-04 02:36:00,2024-10-29 02:36:00,186.186.149.26,DEV-723763,CARD-1226059,424242,5756,"5094 Elm St, San Antonio, WA","946 Main St, Chicago, IL",N,Books,paid_social,,clean,
TXN-00000140,CUST-000067,132.91,,0.0,succeeded,0.0,,,,,2024-05-16 00:07:00,2024-05-09 00:07:00,107.81.32.222,DEV-313965,CARD-1817687,378282,2316,"825 Elm St, Philadelphia, CA","7064 Oak Ave, Chicago, OH",Y,Garden,organic,,clean,
TXN-00000141,CUST-001941,500.92,,0.0,succeeded,0.0,,,,,2024-03-07 21:15:00,2024-03-04 21:15:00,232.46.135.34,DEV-761578,CARD-8475931,378282,1539,"1240 Elm St, New York, GA","761 Park Blvd, Phoenix, NY",Y,Automotive,organic,,clean,
TXN-00000142,CUST-001878,334.29,,0.0,succeeded,0.0,,,,,2024-11-23 22:09:00,2024-11-21 22:09:00,64.23.13.153,DEV-987750,CARD-2406471,522222,7056,"379 Main St, Dallas, TX","920 Oak Ave, Phoenix, FL",N,Electronics,paid_social,,clean,
TXN-00000143,CUST-001749,211.45,,0.0,succeeded,0.0,,,,,2024-03-27 23:50:00,2024-03-21 23:50:00,139.155.104.37,DEV-883148,CARD-1363592,522222,6155,"5226 Elm St, Los Angeles, FL","6091 Main St, Houston, OH",Y,Sports,organic,,clean,
TXN-00000144,CUST-000718,513.47,,0.0,succeeded,0.0,,,,,2024-06-13 20:40:00,2024-06-06 20:40:00,137.206.14.188,DEV-466288,CARD-6595961,341111,5698,"669 Cedar Ln, Houston, IL","8537 Main St, Dallas, TX",Z,Beauty,organic,,clean,
TXN-00000145,CUST-000147,78.04,,0.0,succeeded,0.0,,,,,2024-12-30 22:51:00,2024-12-27 22:51:00,107.230.91.211,DEV-322077,CARD-3599994,411111,1587,"2675 Main St, San Jose, IL","1366 Elm St, Chicago, CA",A,Books,paid_social,,clean,
TXN-00000146,CUST-000238,62.47,,0.0,succeeded,0.0,,,,,2024-04-30 08:59:00,2024-04-24 08:59:00,46.57.251.51,DEV-572446,CARD-7472208,341111,6479,"8153 Oak Ave, Los Angeles, WA","9884 Park Blvd, San Antonio, FL",A,Food,organic,,clean,
TXN-00000147,CUST-000186,18.34,,0.0,succeeded,0.0,,,,,2024-06-05 16:04:00,2024-05-31 16:04:00,95.159.40.205,DEV-847021,CARD-5971132,601100,5247,"732 Park Blvd, Philadelphia, GA","8307 Oak Ave, San Antonio, CA",Y,Food,email,,clean,
TXN-00000148,CUST-001549,468.15,,0.0,succeeded,0.0,,,,,2024-04-02 16:24:00,2024-03-28 16:24:00,38.171.251.62,DEV-481974,CARD-6650538,378282,9589,"8052 Park Blvd, Philadelphia, GA","186 Elm St, Houston, TX",Y,Electronics,affiliate_001,,clean,
TXN-00000149,CUST-000106,469.24,,0.0,succeeded,0.0,,,,,2024-01-06 10:36:00,2024-01-01 10:36:00,22.211.44.37,DEV-266271,CARD-8587278,400000,5623,"9772 Elm St, Dallas, IL","3071 Main St, Los Angeles, IL",Y,Books,organic,,clean,
TXN-00000150,CUST-FF002,532.19,,0.0,succeeded,0.0,,,,,2024-02-19 11:08:00,2024-02-15 11:08:00,100.179.131.17,DEV-393481,CARD-2598921,522222,8859,"4216 Cedar Ln, Phoenix, OH","5902 Elm St, Phoenix, WA",Y,Electronics,organic,,clean,
TXN-00000151,CUST-001847,357.37,,0.0,succeeded,0.0,,,,,2024-06-26 21:38:00,2024-06-23 21:38:00,124.15.97.194,DEV-572692,CARD-3035437,411111,3954,"2610 Oak Ave, Houston, OH","8504 Cedar Ln, Dallas, CA",Z,Automotive,paid_social,,clean,
TXN-00000152,CUST-000909,404.5,,0.0,succeeded,0.0,,,,,2024-12-01 15:02:00,2024-11-27 15:02:00,24.88.217.110,DEV-726450,CARD-3854951,378282,2525,"7316 Elm St, Phoenix, NY","5527 Park Blvd, Dallas, NY",A,Toys,email,,clean,
TXN-00000153,CUST-000218,543.72,,0.0,succeeded,0.0,,,,,2024-03-10 05:04:00,2024-03-04 05:04:00,246.169.15.170,DEV-719404,CARD-7993971,378282,1524,"9477 Elm St, Dallas, NY","5398 Park Blvd, San Antonio, IL",Z,Beauty,organic,,clean,
TXN-00000154,CUST-001251,548.04,,0.0,succeeded,0.0,,,,,2024-10-15 19:31:00,2024-10-12 19:31:00,107.40.171.135,DEV-343448,CARD-5489134,370000,9376,"1761 Main St, Philadelphia, FL","4690 Cedar Ln, New York, GA",Y,Home,organic,,clean,
TXN-00000155,CUST-001400,669.74,,0.0,succeeded,0.0,,,,,2024-07-10 06:58:00,2024-07-06 06:58:00,89.127.222.114,DEV-117714,CARD-7050248,341111,9376,"9523 Oak Ave, Phoenix, IL","5360 Oak Ave, San Diego, CA",Y,Beauty,organic,,clean,
TXN-00000156,CUST-FF003,388.3,,0.0,succeeded,0.0,,,,,2024-08-19 22:48:00,2024-08-15 22:48:00,239.144.196.90,DEV-609079,CARD-9393229,522222,2285,"3909 Cedar Ln, New York, OH","6345 Park Blvd, San Jose, IL",Y,Electronics,organic,,clean,
TXN-00000157,CUST-001554,227.89,,0.0,succeeded,0.0,,,,,2024-11-29 22:18:00,2024-11-25 22:18:00,47.154.151.57,DEV-875018,CARD-2818946,370000,1128,"7079 Elm St, San Antonio, IL","5000 Elm St, Houston, CA",Z,Automotive,email,,clean,
TXN-00000158,CUST-000302,67.42,,0.0,succeeded,0.0,,,,,2024-10-13 04:14:00,2024-10-09 04:14:00,166.200.115.6,DEV-728903,CARD-7588217,370000,5524,"4489 Elm St, New York, OH","2409 Main St, Phoenix, NY",A,Toys,email,,clean,
TXN-00000159,CUST-000778,98.71,,0.0,succeeded,0.0,,,,,2024-05-03 03:51:00,2024-04-26 03:51:00,66.161.101.25,DEV-167553,CARD-5180767,522222,4892,"4268 Oak Ave, Dallas, IL","8402 Main St, Phoenix, OH",N,Automotive,organic,,clean,
TXN-00000160,CUST-001020,283.55,,0.0,succeeded,0.0,,,,,2024-08-16 10:15:00,2024-08-10 10:15:00,93.178.45.229,DEV-703136,CARD-2929226,378282,2042,"8328 Park Blvd, Phoenix, OH","5678 Elm St, Los Angeles, NY",Y,Toys,paid_social,,clean,
TXN-00000161,CUST-000458,394.24,,0.0,succeeded,0.0,,,,,2024-07-27 01:08:00,2024-07-25 01:08:00,207.14.149.46,DEV-145116,CARD-6092982,601100,5559,"141 Park Blvd, Houston, IL","3885 Oak Ave, San Antonio, GA",Z,Food,affiliate_001,,clean,
TXN-00000162,CUST-FF000,157.73,,0.0,succeeded,0.0,,,,,2024-04-18 04:42:00,2024-04-16 04:42:00,84.162.88.174,DEV-812757,CARD-7112200,411111,8806,"5804 Main St, Dallas, CA","8925 Elm St, New York, WA",Y,Apparel,organic,,clean,
TXN-00000163,CUST-001947,730.99,,0.0,succeeded,0.0,,,,,2024-05-30 12:27:00,2024-05-23 12:27:00,53.22.79.219,DEV-692198,CARD-2266635,341111,9605,"846 Main St, Phoenix, GA","3231 Park Blvd, San Jose, OH",Z,Garden,email,,clean,
TXN-00000164,CUST-000154,768.14,,0.0,succeeded,768.14,2024-07-22 19:53:00,,,,2024-07-18 19:53:00,2024-07-11 19:53:00,106.142.103.66,DEV-375262,CARD-3839625,450000,8215,"4679 Elm St, Houston, TX","3250 Cedar Ln, New York, FL",A,Beauty,paid_social,,clean,
TXN-00000165,CUST-000774,544.65,,0.0,succeeded,0.0,,,,,2024-02-27 06:22:00,2024-02-23 06:22:00,98.100.23.130,DEV-712346,CARD-5812605,601100,9985,"473 Main St, San Jose, WA","9401 Main St, Phoenix, OH",Y,Home,affiliate_001,,clean,
TXN-00000166,CUST-001503,496.28,,0.0,succeeded,0.0,,,,,2024-06-06 13:18:00,2024-06-02 13:18:00,145.110.154.6,DEV-675595,CARD-8379841,341111,9729,"6097 Cedar Ln, New York, WA","507 Cedar Ln, New York, IL",Y,Food,affiliate_001,,clean,
TXN-00000167,CUST-000652,780.29,,0.0,succeeded,780.29,2025-01-21 09:31:00,,,,2024-12-30 09:31:00,2024-12-28 09:31:00,147.152.41.74,DEV-333358,CARD-8808216,400000,3379,"4922 Park Blvd, San Antonio, WA","1160 Cedar Ln, Houston, IL",A,Beauty,email,,clean,
TXN-00000168,CUST-001083,520.55,,0.0,succeeded,0.0,,,,,2024-09-05 18:10:00,2024-08-30 18:10:00,141.8.115.154,DEV-171092,CARD-6953646,370000,1417,"9350 Elm St, Houston, NY","7015 Main St, San Diego, WA",A,Home,paid_social,,clean,
TXN-00000169,CUST-000165,382.66,,0.0,succeeded,0.0,,,,,2024-06-07 07:15:00,2024-05-31 07:15:00,195.125.238.102,DEV-731761,CARD-5658901,341111,6871,"6705 Park Blvd, Phoenix, OH","4199 Park Blvd, New York, IL",Z,Sports,email,,clean,
TXN-00000170,CUST-000615,167.23,,0.0,succeeded,0.0,,,,,2024-05-08 07:34:00,2024-05-01 07:34:00,225.168.52.211,DEV-292557,CARD-6414976,450000,5670,"741 Main St, San Diego, GA","4994 Park Blvd, Philadelphia, TX",N,Beauty,affiliate_001,,clean,
TXN-00000171,CUST-001742,751.0,,0.0,succeeded,0.0,,,,,2024-07-11 10:52:00,2024-07-07 10:52:00,247.232.37.201,DEV-387291,CARD-1527327,522222,4064,"5138 Main St, New York, OH","1683 Park Blvd, San Jose, FL",Y,Apparel,organic,,clean,
TXN-00000172,CUST-RF004,175.0,,0.0,succeeded,175.0,2024-03-31 17:28:00,,,,2024-03-31 17:28:00,2024-03-29 17:28:00,154.207.224.135,DEV-702043,CARD-9159525,424242,3866,"4543 Elm St, Los Angeles, NY","4259 Main St, Philadelphia, FL",Y,Electronics,organic,,fraud,refund_abuse
TXN-00000173,CUST-000511,492.23,,0.0,succeeded,0.0,,,,,2024-06-30 11:52:00,2024-06-23 11:52:00,222.182.239.80,DEV-879422,CARD-9560179,512345,6738,"235 Cedar Ln, Philadelphia, WA","9715 Main St, Houston, WA",Y,Apparel,email,,clean,
TXN-00000174,CUST-000976,584.23,,0.0,succeeded,0.0,,,,,2024-11-23 21:38:00,2024-11-19 21:38:00,2.58.167.153,DEV-612505,CARD-6232352,378282,4754,"8365 Oak Ave, Chicago, IL","2554 Cedar Ln, San Jose, OH",Z,Books,affiliate_001,,clean,
TXN-00000175,CUST-001312,782.79,,0.0,succeeded,0.0,,,,,2024-01-10 11:08:00,2024-01-08 11:08:00,17.151.241.70,DEV-144840,CARD-3619865,450000,5726,"853 Park Blvd, New York, IL","6438 Park Blvd, Houston, FL",A,Food,organic,,clean,
TXN-00000176,CUST-000961,485.16,,0.0,succeeded,0.0,,,,,2024-08-26 22:09:00,2024-08-19 22:09:00,147.216.242.103,DEV-567978,CARD-8617030,370000,2678,"627 Cedar Ln, San Antonio, WA","6974 Cedar Ln, Phoenix, TX",N,Garden,email,,clean,
TXN-00000177,CUST-000229,57.92,,0.0,succeeded,0.0,,,,,2024-01-25 03:13:00,2024-01-21 03:13:00,213.13.30.242,DEV-496894,CARD-4485755,522222,9671,"5159 Elm St, New York, IL","2326 Elm St, New York, GA",Z,Food,paid_social,,clean,
TXN-00000178,CUST-001335,671.53,,0.0,succeeded,0.0,,,,,2024-06-21 14:56:00,2024-06-15 14:56:00,64.190.202.60,DEV-534595,CARD-9635492,370000,6656,"2146 Oak Ave, Chicago, WA","7597 Oak Ave, Philadelphia, IL",Z,Apparel,paid_social,,clean,
TXN-00000179,CUST-001814,167.21,,0.0,succeeded,0.0,,,,,2024-08-28 19:40:00,2024-08-22 19:40:00,59.180.226.220,DEV-633472,CARD-7243861,341111,2773,"2345 Oak Ave, San Jose, WA","2700 Main St, Philadelphia, TX",Z,Books,paid_social,,clean,
TXN-00000180,CUST-001889,338.93,,0.0,succeeded,0.0,,,,,2024-04-26 13:41:00,2024-04-20 13:41:00,185.82.50.189,DEV-402424,CARD-9885603,370000,1964,"5678 Cedar Ln, New York, NY","7998 Cedar Ln, San Diego, FL",Z,Apparel,affiliate_001,,clean,
TXN-00000181,CUST-000407,123.02,,0.0,succeeded,0.0,,,,,2024-11-06 21:28:00,2024-10-31 21:28:00,218.151.168.41,DEV-476936,CARD-7840382,424242,9246,"2494 Elm St, Phoenix, NY","444 Elm St, San Antonio, IL",Y,Sports,paid_social,,clean,
TXN-00000182,CUST-RF001,349.24,,0.0,succeeded,349.24,2024-10-24 11:34:00,,,,2024-10-23 11:34:00,2024-10-21 11:34:00,68.90.130.123,DEV-981678,CARD-2331598,370000,7757,"4364 Park Blvd, San Jose, IL","101 Main St, Dallas, NY",Y,Apparel,organic,,fraud,refund_abuse
TXN-00000183,CUST-FF003,541.18,,0.0,succeeded,0.0,,lost,item_not_received,2024-01-13 01:55:00,2024-01-11 01:55:00,2024-01-08 01:55:00,58.162.59.44,DEV-745587,CARD-4461831,601100,7622,"9175 Park Blvd, Houston, NY","6643 Elm St, San Antonio, FL",Y,Apparel,organic,,fraud,friendly_fraud_chargeback
TXN-00000184,CUST-000803,174.19,,0.0,succeeded,174.19,2024-09-05 12:26:00,,,,2024-08-17 12:26:00,2024-08-10 12:26:00,154.208.133.242,DEV-190010,CARD-6545826,341111,5026,"3948 Park Blvd, Phoenix, NY","6043 Elm St, Dallas, NY",A,Home,paid_social,,clean,
TXN-00000185,CUST-001577,177.34,,0.0,succeeded,0.0,,,,,2024-11-24 12:59:00,2024-11-21 12:59:00,104.91.201.13,DEV-133084,CARD-5497049,378282,3587,"5962 Main St, Los Angeles, CA","8042 Cedar Ln, Philadelphia, WA",Y,Food,paid_social,,clean,
TXN-00000186,CUST-001482,704.6,,0.0,succeeded,704.6,2024-04-14 14:07:00,,,,2024-03-17 14:07:00,2024-03-15 14:07:00,120.164.60.38,DEV-711506,CARD-2424839,378282,4292,"4187 Main St, New York, GA","1791 Elm St, Philadelphia, OH",A,Toys,paid_social,,clean,
TXN-00000187,CUST-000747,679.8,,0.0,succeeded,0.0,,,,,2024-01-31 09:16:00,2024-01-25 09:16:00,61.104.192.82,DEV-793185,CARD-3823923,512345,2770,"4015 Park Blvd, San Diego, TX","6097 Cedar Ln, Philadelphia, TX",Z,Food,paid_social,,clean,
TXN-00000188,CUST-TR007,386.04,,0.0,succeeded,0.0,,,unauthorized_transaction,,2024-02-21 20:18:00,2024-02-18 20:18:00,34.150.117.116,DEV-132594,CARD-2358432,522222,8883,"2114 Park Blvd, San Diego, CA","8638 Park Blvd, San Antonio, GA",Z,Electronics,organic,,fraud,triangulation_fraud
TXN-00000189,CUST-000035,418.46,,0.0,succeeded,0.0,,,,,2024-06-13 21:36:00,2024-06-11 21:36:00,117.123.142.187,DEV-885778,CARD-9414768,424242,4775,"1725 Main St, Los Angeles, FL","5700 Main St, San Diego, CA",Y,Garden,organic,,clean,
