application_id,applicant_id,ssn_hash,date_of_birth,ssn_issue_year,ssn_issue_state,application_state,credit_file_age_months,stated_annual_income,application_timestamp,ip_address,device_fingerprint,name_ssn_match_score,address_match_score,phone_tenure_days,email_tenure_days,email_domain,kyc_attempt_count,kyc_result,kyc_start_timestamp,kyc_complete_timestamp,document_type,kyc_failure_reasons,liveness_score,document_auth_score,manual_review_flag,application_status,fraud_label,signal_embedded
APP-00000091,APPL-009391,dbc5c8965cbef45e,1996-10-10,2001,OH,TX,159,82185.0,2023-10-11 06:51:00,231.25.233.233,DEV-224317,79.4,94.0,2429,1141,outlook.com,2,pass,2023-10-11 06:51:00,2023-10-11 06:59:37,state_id,,87.8,91.9,0,approved,clean,
APP-00000092,APPL-005122,e236f2f990dd454a,1960-11-18,1965,CA,TX,53,49214.0,2024-08-07 22:00:00,252.104.162.137,DEV-819901,91.7,97.4,2573,2823,icloud.com,2,pass,2024-08-07 22:00:00,2024-08-07 22:03:05,passport,,94.5,82.7,0,declined,clean,
APP-00000093,APPL-007741,b1c55e9e27db8896,1998-04-25,2002,PA,NY,203,65476.0,2023-07-31 18:47:00,189.2.184.29,DEV-271102,86.8,93.7,1339,3139,gmail.com,1,pass,2023-07-31 18:47:00,2023-07-31 18:50:47,passport,,89.6,82.5,0,declined,clean,
APP-00000094,APPL-006409,92b10fb4482453a7,1971-05-15,1975,OH,GA,100,50644.0,2023-11-27 01:24:00,229.169.58.205,DEV-726184,80.2,80.1,2678,2846,yahoo.com,1,pass,2023-11-27 01:24:00,2023-11-27 01:25:34,drivers_license,,93.1,87.9,0,pending,clean,
APP-00000095,APPL-001002,d9d38d5a90ede1fd,1973-09-08,1976,GA,CA,101,77808.0,2024-10-20 16:24:00,72.149.124.87,DEV-890774,80.0,94.3,1898,469,icloud.com,1,pass,2024-10-20 16:24:00,2024-10-20 16:32:35,state_id,,86.4,81.8,0,approved,clean,
APP-00000096,APPL-003849,663357c34e6917aa,1991-04-18,1993,TX,NY,142,74130.0,2024-07-27 17:26:00,58.161.136.38,DEV-587483,79.5,80.7,1268,2846,gmail.com,2,pass,2024-07-27 17:26:00,2024-07-27 17:35:54,state_id,,83.6,96.0,0,approved,clean,
APP-00000097,APPL-007130,f5d7e24b7d3e8b2a,1997-04-29,2000,TX,OH,106,58988.0,2023-06-19 08:19:00,35.178.107.172,DEV-688395,88.9,92.8,1723,3268,yahoo.com,1,pass,2023-06-19 08:19:00,2023-06-19 08:22:04,drivers_license,,80.2,86.1,0,approved,clean,
APP-00000098,APPL-000793,24cf583d0f33cd3a,1971-02-24,1975,OH,FL,198,54780.0,2023-12-04 22:44:00,61.91.213.100,DEV-577528,90.1,87.5,1128,2698,yahoo.com,1,pass,2023-12-04 22:44:00,2023-12-04 22:52:09,drivers_license,,92.0,90.9,0,pending,clean,
APP-00000099,APPL-003335,2aa61e7c75260fb2,1996-08-20,1998,IL,WA,119,58935.0,2024-09-15 12:46:00,12.142.47.60,DEV-307576,82.1,88.8,616,2722,hotmail.com,1,pass,2024-09-15 12:46:00,2024-09-15 12:49:12,state_id,,96.9,91.8,0,approved,clean,
APP-00000100,APPL-007752,d568b703c22f7d23,1980-09-17,1984,OH,TX,109,101433.0,2023-10-12 23:49:00,96.101.243.133,DEV-167079,88.6,84.2,2896,1415,hotmail.com,2,pass,2023-10-12 23:49:00,2023-10-12 23:52:44,drivers_license,,99.0,97.7,0,approved,clean,
APP-00000101,APPL-009623,4949a77a47975142,1998-04-26,2000,NC,FL,98,67541.0,2024-08-07 01:44:00,63.134.183.143,DEV-387045,83.8,77.4,2472,1046,hotmail.com,1,pass,2024-08-07 01:44:00,2024-08-07 01:52:36,state_id,,91.7,88.8,0,approved,clean,
APP-00000102,APPL-009055,88301bc0b403a493,1993-04-02,1997,TX,PA,156,109051.0,2023-11-28 03:36:00,90.74.8.10,DEV-780161,91.1,91.7,1803,3706,icloud.com,1,pass,2023-11-28 03:36:00,2023-11-28 03:45:49,state_id,,82.4,91.3,0,approved,clean,
APP-00000103,APPL-000856,cc55b882cf67bf1f,1960-03-26,1963,PA,NC,189,60064.0,2023-11-14 22:30:00,189.46.85.179,DEV-191403,92.3,99.2,2488,3077,outlook.com,2,pass,2023-11-14 22:30:00,2023-11-14 22:32:28,state_id,,80.6,91.7,0,approved,clean,
APP-00000104,APPL-009368,65752cf2dd83dc11,1962-10-19,1965,CA,WA,127,114827.0,2023-08-16 11:12:00,22.49.5.201,DEV-656820,76.3,92.4,2737,3743,icloud.com,1,pass,2023-08-16 11:12:00,2023-08-16 11:20:47,drivers_license,,85.1,88.0,0,declined,clean,
APP-00000105,APPL-009491,10a431ec2d3cf7f2,1970-10-06,1973,PA,WA,190,79099.0,2023-01-23 13:36:00,100.40.110.39,DEV-875068,90.8,90.2,1409,1217,yahoo.com,1,pass,2023-01-23 13:36:00,2023-01-23 13:39:49,state_id,,97.9,88.4,0,approved,clean,
APP-00000106,APPL-008748,80f381c89ac8b3f7,1997-10-21,1998,NC,FL,226,95957.0,2024-02-09 04:55:00,144.69.221.25,DEV-381812,83.1,84.9,1107,3120,yahoo.com,1,pass,2024-02-09 04:55:00,2024-02-09 05:01:03,passport,,89.7,83.7,0,approved,clean,
APP-00000107,APPL-002829,fe7e2a6740011016,1973-09-15,1978,WA,NC,74,99805.0,2023-01-21 16:32:00,118.179.83.69,DEV-770606,85.5,80.0,787,1649,hotmail.com,1,pass,2023-01-21 16:32:00,2023-01-21 16:35:44,state_id,,96.9,83.1,0,approved,clean,
APP-00000108,APPL-002359,ec6417f9ff69053b,1990-04-21,1994,GA,OH,177,84658.0,2024-11-17 12:46:00,254.140.69.244,DEV-473830,88.6,86.6,801,353,outlook.com,1,pass,2024-11-17 12:46:00,2024-11-17 12:52:41,drivers_license,,82.3,81.5,0,approved,clean,
APP-00000109,APPL-001386,44d2093bbb4f4224,1994-07-27,1998,TX,TX,85,106301.0,2024-07-31 05:58:00,99.195.9.73,DEV-919107,98.8,78.4,2263,240,outlook.com,1,pass,2024-07-31 05:58:00,2024-07-31 06:00:23,state_id,,97.3,91.0,0,approved,clean,
APP-00000110,APPL-001145,39f2c93aa62c6ec0,1976-08-07,1977,TX,PA,157,63168.0,2024-11-08 13:29:00,217.158.207.59,DEV-238843,82.3,96.9,832,3764,icloud.com,2,pass,2024-11-08 13:29:00,2024-11-08 13:37:05,drivers_license,,97.6,83.4,0,declined,clean,
APP-00000111,APPL-005699,dccdbdf7c81f8930,1976-12-03,1979,PA,NY,216,94261.0,2024-07-30 03:30:00,40.163.225.43,DEV-372901,89.2,82.9,1779,945,outlook.com,1,pass,2024-07-30 03:30:00,2024-07-30 03:36:58,drivers_license,,98.2,94.9,0,approved,clean,
APP-00000112,APPL-008273,8dd9d4012dbb7421,1995-04-22,2000,PA,CA,89,61958.0,2024-09-03 17:19:00,41.214.139.78,DEV-352410,81.6,83.0,1272,288,yahoo.com,1,pass,2024-09-03 17:19:00,2024-09-03 17:22:02,state_id,,80.5,83.6,0,pending,clean,
APP-00000113,APPL-004221,71082cbb66c7c678,1999-06-06,2003,CA,WA,41,76194.0,2024-10-18 06:19:00,235.253.171.38,DEV-205889,79.9,96.3,1292,3414,hotmail.com,2,pass,2024-10-18 06:19:00,2024-10-18 06:22:18,drivers_license,,94.4,90.5,0,approved,clean,
APP-00000114,APPL-007511,ae1fa46a1a2d0e52,1988-08-03,1993,WA,WA,130,107347.0,2024-01-19 17:30:00,109.117.6.4,DEV-161881,93.2,88.5,2761,3856,outlook.com,1,pass,2024-01-19 17:30:00,2024-01-19 17:33:23,passport,,89.8,87.5,0,approved,clean,
APP-00000115,APPL-009500,c0f28943ea17c5ca,1973-02-12,1975,OH,IL,96,54544.0,2023-11-11 02:44:00,85.22.229.25,DEV-944318,75.2,74.9,2873,1404,yahoo.com,1,pass,2023-11-11 02:44:00,2023-11-11 02:48:12,passport,,92.1,97.1,0,approved,clean,
APP-00000116,APPL-000317,c6174457322de010,1976-09-22,1977,PA,NY,204,90440.0,2023-12-07 09:22:00,144.125.76.121,DEV-291128,88.3,99.2,1472,2134,icloud.com,2,pass,2023-12-07 09:22:00,2023-12-07 09:27:50,passport,,87.1,90.3,0,approved,clean,
APP-00000117,APPL-001669,3741e26fd197d6bc,1986-09-19,1990,WA,FL,184,48712.0,2024-12-08 10:04:00,192.254.237.40,DEV-521980,98.7,86.7,351,1678,outlook.com,1,pass,2024-12-08 10:04:00,2024-12-08 10:06:15,state_id,,80.9,98.5,0,approved,clean,
APP-00000118,APPL-003157,1baeca0b1f03337d,1966-08-02,1971,TX,PA,220,107477.0,2023-05-28 19:52:00,69.151.43.187,DEV-707098,88.6,73.9,420,2506,hotmail.com,1,pass,2023-05-28 19:52:00,2023-05-28 19:57:09,passport,,90.4,91.4,0,pending,clean,
APP-00000119,APPL-003659,b221644fbc1c3b39,1964-05-03,1968,IL,GA,42,91960.0,2024-05-31 19:30:00,165.18.103.146,DEV-986224,76.1,78.0,1020,3450,icloud.com,1,pass,2024-05-31 19:30:00,2024-05-31 19:38:01,state_id,,99.3,83.9,0,pending,clean,
APP-00000120,APPL-008144,a5d894dee2b956aa,1999-05-06,2000,TX,NY,200,94366.0,2023-02-15 09:25:00,136.204.131.93,DEV-524285,81.3,72.8,1063,2566,outlook.com,2,pass,2023-02-15 09:25:00,2023-02-15 09:29:36,passport,,99.4,89.5,0,pending,clean,
APP-00000121,APPL-002221,e4a241bd88ab3927,1976-05-02,1979,OH,OH,133,44525.0,2024-01-11 19:45:00,72.157.159.67,DEV-835133,87.9,87.5,2176,1042,yahoo.com,1,pass,2024-01-11 19:45:00,2024-01-11 19:52:07,drivers_license,,87.6,94.4,0,pending,clean,
APP-00000122,APPL-000647,48766ce121b16fff,1973-01-31,1977,IL,WA,114,55529.0,2024-12-05 19:53:00,222.20.148.87,DEV-339963,90.3,98.9,2913,430,yahoo.com,1,pass,2024-12-05 19:53:00,2024-12-05 20:00:04,passport,,92.1,95.4,0,approved,clean,
APP-00000123,APPL-004998,d3a6817b4838baa6,1976-11-12,1978,IL,FL,115,112217.0,2023-12-25 14:23:00,176.81.123.140,DEV-572162,91.4,79.7,2899,3771,gmail.com,1,pass,2023-12-25 14:23:00,2023-12-25 14:32:15,passport,,82.2,92.1,0,approved,clean,
APP-00000124,APPL-009146,7a4c6422d91891cd,1972-04-18,1973,NY,FL,112,85247.0,2023-12-11 11:27:00,64.128.135.130,DEV-623434,82.7,89.4,1836,3091,gmail.com,1,pass,2023-12-11 11:27:00,2023-12-11 11:32:07,drivers_license,,93.5,88.9,0,approved,clean,
APP-00000125,APPL-001025,f241467a70e7aaf9,1976-02-21,1978,PA,GA,83,89807.0,2024-12-20 18:51:00,130.81.155.238,DEV-735553,99.3,72.4,2705,1115,outlook.com,2,pass,2024-12-20 18:51:00,2024-12-20 18:52:44,drivers_license,,89.6,98.5,0,approved,clean,
APP-00000126,APPL-009689,b782cb053b0f593f,1982-02-07,1983,WA,TX,176,86003.0,2024-04-18 15:51:00,235.165.231.130,DEV-512304,76.6,82.6,1229,2454,gmail.com,1,pass,2024-04-18 15:51:00,2024-04-18 15:59:50,state_id,,82.2,87.3,0,approved,clean,
APP-00000127,APPL-008834,f81dae7fd50c0bb1,1974-01-31,1977,FL,GA,38,103817.0,2024-10-11 00:37:00,234.143.224.227,DEV-322317,97.0,92.0,1233,2615,icloud.com,1,pass,2024-10-11 00:37:00,2024-10-11 00:46:56,drivers_license,,96.3,92.2,0,declined,clean,
APP-00000128,APPL-004798,981aaa9e8942e096,1968-02-23,1972,FL,NY,220,92641.0,2023-04-02 14:33:00,183.89.254.112,DEV-808177,86.4,74.2,1020,827,gmail.com,1,pass,2023-04-02 14:33:00,2023-04-02 14:38:19,drivers_license,,83.2,96.6,0,declined,clean,
APP-00000129,APPL-006758,be6acfb9b41cad60,1971-07-09,1975,NY,TX,129,35559.0,2023-11-30 13:41:00,58.157.29.180,DEV-946985,93.1,72.8,636,2536,hotmail.com,1,pass,2023-11-30 13:41:00,2023-11-30 13:44:21,passport,,88.7,92.1,0,approved,clean,
APP-00000130,APPL-004084,f7095ece68ea6432,1961-01-15,1962,OH,NY,190,70140.0,2024-10-26 22:17:00,219.245.200.210,DEV-770170,89.7,96.6,852,3574,gmail.com,1,pass,2024-10-26 22:17:00,2024-10-26 22:25:03,passport,,83.8,90.4,0,approved,clean,
APP-00000131,APPL-002457,a40fad48bbae54ac,1990-04-03,1995,NC,CA,191,95424.0,2023-05-16 03:45:00,242.100.71.39,DEV-188131,99.2,87.8,1298,2237,outlook.com,1,pass,2023-05-16 03:45:00,2023-05-16 03:51:18,drivers_license,,91.8,97.1,0,pending,clean,
APP-00000132,APPL-001014,3233d8883c4a910b,1992-06-08,1997,NY,NC,224,61231.0,2024-09-16 19:45:00,41.47.36.83,DEV-839313,86.8,91.7,1363,1811,gmail.com,2,pass,2024-09-16 19:45:00,2024-09-16 19:52:35,state_id,,94.7,94.8,0,approved,clean,
APP-00000133,APPL-006744,d7b4f5f253331b40,1995-07-19,1998,GA,IL,60,99384.0,2023-07-20 16:32:00,109.53.68.59,DEV-357174,87.5,91.3,1667,1322,hotmail.com,1,pass,2023-07-20 16:32:00,2023-07-20 16:40:09,passport,,80.1,90.0,0,approved,clean,
APP-00000134,APPL-003907,97cc50c533ed4a04,1976-01-25,1978,TX,OH,176,90498.0,2024-06-14 01:32:00,185.11.169.188,DEV-179502,80.8,84.5,581,1672,gmail.com,2,pass,2024-06-14 01:32:00,2024-06-14 01:38:53,state_id,,89.3,96.4,0,approved,clean,
APP-00000135,APPL-000939,6388a7b7c79a300b,1999-12-22,2002,FL,PA,184,39455.0,2023-03-18 00:33:00,172.227.185.243,DEV-773192,91.7,97.3,662,1052,outlook.com,2,pass,2023-03-18 00:33:00,2023-03-18 00:37:25,state_id,,91.7,95.9,0,approved,clean,
APP-00000136,APPL-009371,d5925f08f0d0a2b7,1998-01-27,2002,CA,NY,220,74009.0,2024-11-20 06:17:00,104.53.12.88,DEV-384719,93.7,97.1,383,482,gmail.com,2,pass,2024-11-20 06:17:00,2024-11-20 06:26:51,drivers_license,,89.5,80.7,0,declined,clean,
APP-00000137,APPL-000119,04b087d8b34c520b,1988-06-17,1990,NY,TX,172,84863.0,2024-02-19 05:28:00,123.100.86.215,DEV-128681,98.3,98.2,2952,2001,icloud.com,1,pass,2024-02-19 05:28:00,2024-02-19 05:31:02,state_id,,84.0,89.0,0,approved,clean,
APP-00000138,APPL-009101,1f5bb059bc6ddc45,1987-05-17,1991,IL,IL,140,77756.0,2023-10-18 17:00:00,28.219.98.10,DEV-714682,99.7,93.6,1032,1287,outlook.com,1,pass,2023-10-18 17:00:00,2023-10-18 17:02:28,state_id,,91.2,83.4,0,approved,clean,
APP-00000139,APPL-007977,055294bc46a3aea2,1975-08-04,1979,OH,WA,135,114450.0,2024-04-11 18:27:00,226.227.90.221,DEV-867510,99.8,97.9,760,746,yahoo.com,1,pass,2024-04-11 18:27:00,2024-04-11 18:30:58,drivers_license,,82.4,88.4,0,declined,clean,
APP-00000140,APPL-007463,d96639f3dd14f2b2,1967-10-09,1969,CA,TX,69,70351.0,2023-08-16 08:13:00,152.26.74.8,DEV-514415,79.7,90.1,1163,2133,yahoo.com,1,pass,2023-08-16 08:13:00,2023-08-16 08:21:30,passport,,94.6,92.7,0,approved,clean,
APP-00000141,APPL-005688,273d56af49bf20cd,1997-03-29,1998,PA,NC,141,102768.0,2024-08-29 12:07:00,227.44.103.40,DEV-214751,99.9,99.4,694,1819,outlook.com,1,pass,2024-08-29 12:07:00,2024-08-29 12:12:26,state_id,,95.4,92.9,0,approved,clean,
APP-00000142,APPL-006787,b885460ce93e5d08,1989-06-04,1992,NC,OH,120,65790.0,2024-06-30 05:29:00,219.179.19.40,DEV-745591,89.3,73.5,2593,2100,yahoo.com,1,pass,2024-06-30 05:29:00,2024-06-30 05:36:53,passport,,88.6,83.5,0,approved,clean,
APP-00000143,APPL-008689,11d6d293bf1edcbf,1997-08-31,1999,GA,OH,102,79853.0,2024-08-02 06:23:00,105.65.207.172,DEV-597394,77.3,96.1,1340,3549,gmail.com,1,pass,2024-08-02 06:23:00,2024-08-02 06:25:09,state_id,,96.5,91.5,0,approved,clean,
APP-00000144,APPL-008873,0739693d2eea6160,1972-03-17,1976,OH,FL,167,55163.0,2024-11-04 21:01:00,76.253.126.71,DEV-290598,79.5,86.7,2891,1952,icloud.com,1,pass,2024-11-04 21:01:00,2024-11-04 21:06:34,drivers_license,,93.3,84.5,0,pending,clean,
APP-00000145,APPL-004058,26748332b61d3e07,1974-01-07,1976,GA,FL,238,99781.0,2024-07-02 01:09:00,254.215.243.121,DEV-507687,82.6,87.1,2802,2617,gmail.com,1,pass,2024-07-02 01:09:00,2024-07-02 01:14:08,drivers_license,,92.4,83.6,0,approved,clean,
APP-00000146,APPL-006628,b1a8ee2c65815797,1962-04-28,1966,OH,NC,102,49508.0,2023-10-01 00:52:00,239.141.10.79,DEV-445011,89.7,92.9,415,3578,outlook.com,1,pass,2023-10-01 00:52:00,2023-10-01 00:57:57,passport,,99.0,80.9,0,pending,clean,
APP-00000147,APPL-003895,48d38d30fdeada4e,1981-12-12,1986,GA,FL,176,111807.0,2023-11-02 12:14:00,65.29.225.211,DEV-288701,97.0,74.2,1610,1028,hotmail.com,1,pass,2023-11-02 12:14:00,2023-11-02 12:19:10,state_id,,87.8,95.4,0,approved,clean,
APP-00000148,APPL-003385,eff0a9896fe1f4a8,1972-06-05,1976,NC,PA,39,58679.0,2023-08-24 18:26:00,38.74.146.123,DEV-716552,90.6,90.5,1873,2481,icloud.com,1,pass,2023-08-24 18:26:00,2023-08-24 18:29:36,drivers_license,,96.8,92.4,0,declined,clean,
APP-00000149,APPL-002802,100e77fb3aa82c41,1980-06-14,1983,WA,WA,60,117633.0,2023-06-10 04:18:00,196.140.82.197,DEV-712077,95.3,71.3,1260,3910,yahoo.com,2,pass,2023-06-10 04:18:00,2023-06-10 04:27:42,drivers_license,,85.8,99.3,0,approved,clean,
APP-00000150,APPL-005819,53f87432d01fa860,1981-05-20,1983,NC,WA,144,85798.0,2023-02-04 18:57:00,14.194.133.163,DEV-890327,95.9,71.2,2007,3698,hotmail.com,1,pass,2023-02-04 18:57:00,2023-02-04 19:01:10,state_id,,85.4,82.8,0,pending,clean,
APP-00000151,APPL-001220,7c7c44fbd5442fe4,1975-11-22,1980,TX,TX,156,103311.0,2023-05-03 17:57:00,64.116.120.43,DEV-797835,96.5,70.5,478,3933,hotmail.com,1,pass,2023-05-03 17:57:00,2023-05-03 17:59:58,state_id,,80.2,89.2,0,approved,clean,
APP-00000152,APPL-006803,f8f424245f899529,1995-05-07,1999,NC,NY,139,117668.0,2023-01-07 14:28:00,242.63.81.3,DEV-119702,93.6,88.8,1889,2451,gmail.com,1,pass,2023-01-07 14:28:00,2023-01-07 14:35:30,drivers_license,,82.1,91.9,0,declined,clean,
APP-00000153,APPL-006313,9d1adfbc7aa4f08c,1967-10-25,1969,WA,OH,189,43567.0,2024-03-05 07:29:00,135.176.26.3,DEV-287546,80.0,85.3,2712,1881,icloud.com,1,pass,2024-03-05 07:29:00,2024-03-05 07:35:22,state_id,,93.0,96.9,0,approved,clean,
APP-00000154,APPL-008796,2df5afcf9b03fa20,1995-10-03,1998,OH,WA,88,102220.0,2023-05-26 20:11:00,13.215.88.74,DEV-371111,99.0,94.5,2205,1630,gmail.com,1,pass,2023-05-26 20:11:00,2023-05-26 20:13:10,state_id,,98.7,81.5,0,approved,clean,
APP-00000155,APPL-001140,b492f70fbde0754f,1987-03-10,1989,IL,TX,153,41238.0,2023-05-27 13:38:00,157.132.46.80,DEV-691466,97.6,92.8,1047,3956,hotmail.com,2,pass,2023-05-27 13:38:00,2023-05-27 13:46:08,passport,,85.4,94.6,0,declined,clean,
APP-00000156,APPL-007971,84026aa3058ca15a,1962-01-20,1966,OH,WA,71,77474.0,2023-02-19 13:44:00,70.105.104.247,DEV-108800,88.0,82.7,2248,3757,outlook.com,2,pass,2023-02-19 13:44:00,2023-02-19 13:52:44,state_id,,82.6,86.6,0,pending,clean,
APP-00000157,APPL-008146,9d12a16f88358470,1996-11-30,2000,TX,WA,237,105760.0,2024-05-30 18:13:00,64.9.248.92,DEV-460424,78.4,77.5,587,1707,yahoo.com,1,pass,2024-05-30 18:13:00,2024-05-30 18:22:57,state_id,,89.7,94.2,0,pending,clean,
APP-00000158,APPL-004127,5b94a8de8bba43c7,1987-04-23,1991,NC,NY,92,88005.0,2024-07-22 14:21:00,111.200.157.147,DEV-954000,81.7,74.3,2641,3757,hotmail.com,1,pass,2024-07-22 14:21:00,2024-07-22 14:26:13,state_id,,95.0,93.0,0,approved,clean,
APP-00000159,APPL-000686,87e1602e3089b03c,1977-11-26,1981,GA,WA,60,94958.0,2024-06-20 19:01:00,234.88.213.227,DEV-119231,83.4,81.3,1788,680,gmail.com,1,pass,2024-06-20 19:01:00,2024-06-20 19:08:06,drivers_license,,82.0,90.8,0,approved,clean,
APP-00000160,APPL-006672,2cc4c28104138d68,1967-02-26,1971,TX,TX,226,89467.0,2024-04-09 20:33:00,74.155.213.190,DEV-618186,92.2,83.5,976,3596,hotmail.com,1,pass,2024-04-09 20:33:00,2024-04-09 20:36:26,passport,,80.3,89.4,0,declined,clean,
APP-00000161,APPL-006908,41f0ca33cc3a554e,1985-07-06,1987,NY,FL,120,82996.0,2023-10-09 22:56:00,13.74.184.52,DEV-793029,76.0,93.6,2554,2393,icloud.com,1,pass,2023-10-09 22:56:00,2023-10-09 23:00:22,passport,,81.9,94.0,0,pending,clean,
APP-00000162,APPL-005765,35b85656cb12b244,1990-08-27,1991,TX,WA,134,70257.0,2023-02-10 21:53:00,191.103.89.205,DEV-889740,92.1,79.6,353,3150,outlook.com,1,pass,2023-02-10 21:53:00,2023-02-10 21:57:25,drivers_license,,95.9,80.3,0,approved,clean,
APP-00000163,APPL-009662,85e28199ed8127e7,1986-11-10,1988,NY,IL,135,36869.0,2023-06-24 08:56:00,214.143.74.49,DEV-544710,95.9,95.4,1316,3893,outlook.com,1,pass,2023-06-24 08:56:00,2023-06-24 09:03:41,state_id,,84.2,80.3,0,approved,clean,
APP-00000164,APPL-003294,2010da9fee69f110,1974-12-29,1979,CA,OH,55,98985.0,2023-07-15 06:07:00,205.23.45.63,DEV-566636,90.1,87.0,2307,2339,hotmail.com,2,pass,2023-07-15 06:07:00,2023-07-15 06:11:53,passport,,92.6,85.1,0,approved,clean,
APP-00000165,APPL-009520,8c46646ca4298658,1976-01-09,1980,PA,CA,54,45408.0,2023-01-24 12:18:00,192.164.223.220,DEV-461436,85.8,89.5,2852,3851,yahoo.com,1,pass,2023-01-24 12:18:00,2023-01-24 12:23:02,passport,,99.0,86.1,0,declined,clean,
APP-00000166,APPL-002332,8b39d08127419527,1998-02-05,2000,OH,PA,121,75233.0,2024-04-28 17:09:00,40.223.247.201,DEV-314119,75.9,89.6,2522,2926,gmail.com,1,pass,2024-04-28 17:09:00,2024-04-28 17:15:24,passport,,86.5,92.4,0,declined,clean,
APP-00000167,APPL-002304,1021f4aba80e6507,1985-11-16,1988,PA,GA,104,81959.0,2024-07-13 08:31:00,136.160.90.66,DEV-384145,85.8,83.8,2750,3816,gmail.com,2,pass,2024-07-13 08:31:00,2024-07-13 08:33:25,drivers_license,,93.5,86.6,0,pending,clean,
APP-00000168,APPL-007950,697e183040827bd6,1962-04-08,1964,FL,IL,55,100234.0,2024-06-16 08:49:00,48.61.207.246,DEV-441641,76.4,74.5,2779,2490,gmail.com,2,pass,2024-06-16 08:49:00,2024-06-16 08:54:50,passport,,88.5,99.9,0,declined,clean,
APP-00000169,APPL-005988,01f781db831832f1,1979-03-17,1981,NY,PA,46,47376.0,2024-07-10 05:46:00,95.240.5.197,DEV-351172,92.0,98.1,674,3592,hotmail.com,1,pass,2024-07-10 05:46:00,2024-07-10 05:54:18,passport,,95.6,99.1,0,approved,clean,
APP-00000170,APPL-000187,0dd69f274fc46ba0,1970-04-02,1973,TX,TX,39,63740.0,2023-02-15 06:00:00,221.53.191.197,DEV-332532,93.8,87.2,1835,3969,outlook.com,2,pass,2023-02-15 06:00:00,2023-02-15 06:09:32,drivers_license,,94.0,93.1,0,approved,clean,
APP-00000171,APPL-006892,f15e9e8341bd9ce8,1961-09-25,1966,GA,IL,169,93605.0,2023-07-31 03:18:00,97.74.0.104,DEV-185472,90.1,95.2,1083,1364,outlook.com,1,pass,2023-07-31 03:18:00,2023-07-31 03:24:22,passport,,82.6,99.2,0,approved,clean,
APP-00000172,APPL-002279,41a3f3a72445ab31,1977-11-26,1982,PA,WA,213,116035.0,2024-02-27 01:40:00,244.213.59.15,DEV-337187,96.4,85.4,1060,2122,outlook.com,1,pass,2024-02-27 01:40:00,2024-02-27 01:45:09,passport,,91.7,98.7,0,approved,clean,
APP-00000173,APPL-001539,e44d4302e18d3a94,1998-06-26,1999,FL,TX,178,71996.0,2024-05-26 10:28:00,19.9.98.85,DEV-765189,92.7,93.2,1498,3292,yahoo.com,2,pass,2024-05-26 10:28:00,2024-05-26 10:36:41,drivers_license,,89.8,99.6,0,declined,clean,
APP-00000174,APPL-002404,e53822b95e3d40af,1999-04-22,2000,GA,IL,75,48724.0,2024-09-26 23:18:00,55.235.84.209,DEV-907248,93.3,72.2,2652,1855,gmail.com,1,pass,2024-09-26 23:18:00,2024-09-26 23:20:22,passport,,92.2,87.0,0,pending,clean,
APP-00000175,APPL-009291,8d3af78772e9772d,1987-05-31,1992,GA,NY,74,100337.0,2024-12-05 08:18:00,219.140.60.28,DEV-921757,97.5,70.8,969,739,gmail.com,1,pass,2024-12-05 08:18:00,2024-12-05 08:20:35,passport,,91.0,84.3,0,approved,clean,
APP-00000176,APPL-005065,51b67620f173e41c,1961-06-28,1963,OH,GA,102,81173.0,2024-02-24 17:28:00,232.27.198.170,DEV-693360,82.9,97.0,2552,2878,hotmail.com,1,pass,2024-02-24 17:28:00,2024-02-24 17:31:49,drivers_license,,96.1,85.6,0,approved,clean,
APP-00000177,APPL-000598,83a9d717d1e394da,1996-07-06,1999,IL,PA,105,50499.0,2024-04-01 10:07:00,196.248.3.78,DEV-988998,89.0,78.5,1760,458,yahoo.com,1,pass,2024-04-01 10:07:00,2024-04-01 10:16:44,drivers_license,,93.9,89.1,0,approved,clean,
APP-00000178,APPL-009632,078eff2c1e4986b0,1979-10-06,1983,IL,FL,120,48480.0,2023-12-29 06:24:00,93.151.198.107,DEV-878367,81.2,86.8,2138,2690,hotmail.com,1,pass,2023-12-29 06:24:00,2023-12-29 06:29:41,drivers_license,,86.0,81.8,0,declined,clean,
APP-00000179,APPL-001952,421574b489778c1e,1989-11-03,1990,PA,CA,161,69431.0,2024-12-02 00:08:00,195.14.110.192,DEV-133096,76.7,73.9,875,3521,hotmail.com,2,pass,2024-12-02 00:08:00,2024-12-02 00:14:35,passport,,92.3,98.3,0,declined,clean,
APP-00000180,APPL-006549,8024add5e0ea6e78,1988-07-16,1989,NY,TX,182,40167.0,2024-04-09 00:21:00,139.126.75.78,DEV-936795,90.4,98.9,597,2268,hotmail.com,1,pass,2024-04-09 00:21:00,2024-04-09 00:28:45,passport,,87.4,96.5,0,pending,clean,
APP-00000181,APPL-005330,665e1d07c422b5ce,1979-06-10,1981,TX,NY,207,65078.0,2023-05-16 02:11:00,85.204.97.189,DEV-420155,99.3,70.3,1360,1474,hotmail.com,1,pass,2023-05-16 02:11:00,2023-05-16 02:20:50,state_id,,83.8,89.4,0,approved,clean,
